ruc,razon_social,nombre_comercial,anio,gore,fecha_inscripcion,fecha_inicio_actividades,anio_inicio_actividades,antiguedad_empresa,inicio_posterior_contratacion,primer_anio_contratacion,experiencia_contratacion,n_contratos,n_gores_anio,cmc,n_contratos_cmc_evaluables,n_supera_cmc,prop_supera_cmc,tipo_contribuyente,estado,condicion,fecha_baja,domicilio,actividad_principal,cantidad_rubros,actividades_economicas,sanciones_tcp_acum,penalidades_acum,inhabilitacion_judicial,inhabilitacion_administrativa,fecha_consulta_sunat,sunat_ok,tiene_info_sunat,tiene_info_proveedores_estado,puntaje_inco,rango_inco
20604540764,CONSTRUCTORA JB CONTRATA E.I.R.L.,CONSTRUCTORA JB EIRL.,2021,HUANUCO,10/04/2019,10/04/2019,2019.0,2.0,0,2021,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,SUSPENSION TEMPORAL,HABIDO,,HUANUCO/HUANUCO/HUANUCO,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,"Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA",0,0,0,0,23/09/2026 23:21,1,1,1,76.6,Muy alto
20606474254,CONSULTORA & CONSTRUCTORA KIYOVAN EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,CONS. & CONST. KIYOVAN,2021,HUANUCO,08/09/2020,01/03/2021,2021.0,0.0,0,2021,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,BAJA DE OFICIO,HABIDO,30/06/2025,HUANUCO/HUANUCO/HUANUCO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 8129 - OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS Y DE INSTALACIONES INDUSTRIALES,0,0,0,0,23/09/2026 23:25,1,1,1,76.6,Muy alto
20367759551,CONSTRUCCIONES Y MAQUINARIAS DEL SUR SAC,COMASUR SAC,2021,ICA,10/03/1998,10/03/1998,1998.0,23.0,0,2008,13,1,1,435480381.62,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/CHORRILLOS,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,"Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",2,0,0,0,23/09/2026 22:11,1,1,1,53.7,Mediano alto
20452468418,PROYECTOS ASESORAMIENTO Y CONSTRUCCION INGENIEROS S.A.C.,-,2021,ICA,08/08/2003,08/08/2003,2003.0,18.0,0,2009,12,1,1,16729173.02,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,ICA/ICA/ICA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4923 - TRANSPORTE DE CARGA POR CARRETERA,0,0,0,0,23/09/2026 22:20,1,1,1,53.7,Mediano alto
20508326433,CONSTRUCTORA & CONTRATISTAS GENERALES SUSAN E.I.R.L.,-,2021,ICA,03/02/2005,03/02/2005,2005.0,16.0,0,2021,0,1,1,100998325.06,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/SANTIAGO DE SURCO,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 2399 - FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS N.C.P.,0,0,0,0,23/09/2026 22:38,1,1,1,53.7,Mediano alto
20527267511,DAKAP EIRL,-,2021,ICA,24/10/2003,24/10/2003,2003.0,18.0,0,2013,8,1,1,1087462439.94,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,APURIMAC/ABANCAY/ABANCAY,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 22:42,1,1,1,53.7,Mediano alto
20527479704,DKM E.I.R.L.,-,2021,ICA,06/04/2005,11/04/2005,2005.0,16.0,0,2008,13,2,2,1079351415.78,2,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,APURIMAC/ABANCAY/ABANCAY,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,2.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",1,0,0,0,23/09/2026 22:42,1,1,1,53.7,Mediano alto
20232650444,FALCON CONSULTORES Y CONSTRUCTORES SRLTD,FALCON GROUP,2021,JUNIN,04/04/1995,17/03/1995,1995.0,26.0,0,2012,9,1,1,100000.0,1,1.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,PROV. CONST. DEL CALLAO/PROV. CONST. DEL CALLAO/VENTANILLA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7020 - ACTIVIDADES DE CONSULTORÍA DE GESTIÓN | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2,0,0,0,23/09/2026 22:09,1,1,1,82.4,Muy alto
20377890117,KISWAR CONTRATISTAS GENERALES SOCIEDAD ANONIMA CERRADA-KICGSAC,KICGSAC,2021,JUNIN,14/10/1997,14/10/1997,1997.0,24.0,0,2021,0,1,1,4886064.71,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/LINCE,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,1.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,0,0,0,0,23/09/2026 22:11,1,1,1,82.4,Muy alto
20407412592,CONSTRUCTORA NEPAL S.A.C. CONSULTORES Y CONTRATISTAS GENERALES,CONSTRUCTORA NEPAL SAC,2021,JUNIN,16/04/1999,16/04/1999,1999.0,22.0,0,2006,15,1,2,122807577.22,1,0.0,0.0,SOCIEDAD ANONIMA,ACTIVO,HABIDO,,AYACUCHO/HUAMANGA/AYACUCHO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 2 - 4923 - TRANSPORTE DE CARGA POR CARRETERA,0,0,0,0,23/09/2026 22:14,1,1,1,82.4,Muy alto
20438494171,CONSTRUCTORA MUNDO S.R.L.,-,2021,JUNIN,18/01/2001,18/01/2001,2001.0,20.0,0,2021,0,1,1,199598303.08,1,0.0,0.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,LAMBAYEQUE/CHICLAYO/JOSE LEONARDO ORTIZ,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,1.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,0,0,0,0,23/09/2026 22:16,1,1,1,82.4,Muy alto
20444927098,OSPINA S.A.C,OSPINA S.A.C.,2021,JUNIN,18/10/2000,20/10/2000,2000.0,21.0,0,2021,0,1,1,10808422.2,1,1.0,1.0,SOCIEDAD ANONIMA,ACTIVO,HABIDO,,LIMA/LIMA/LA MOLINA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 2599 - FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL N.C.P. | Secundaria 2 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,1,0,0,0,23/09/2026 22:17,1,1,1,82.4,Muy alto
20461112227,GRUPO EMPRESARIAL DE LOGISTICA INTEGRAL SOCIEDAD ANONIMA CERRADA - GELI S.A.C.,CSSI SAC,2021,JUNIN,19/07/2007,01/02/2000,2000.0,21.0,0,2010,11,1,1,103818565.5,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,BAJA DEFINITIVA,NO HABIDO,01/03/2024,LIMA/LIMA/LA VICTORIA,Principal - 4923 - TRANSPORTE DE CARGA POR CARRETERA,2.0,"Principal - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",2,0,0,0,23/09/2026 22:21,1,1,1,82.4,Muy alto
20486573113,CONSORCIO REBOLLAR S.R.L.,-,2021,JUNIN,19/02/2007,19/02/2007,2007.0,14.0,0,2014,7,1,1,100000.0,1,1.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/EL TAMBO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 2 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,2,0,0,0,23/09/2026 22:27,1,1,1,82.4,Muy alto
20486693283,CONTRATISTAS GENERALES & INVERSIONES MERCURIO SOCIEDAD ANONIMA,COGIMSA,2021,JUNIN,13/09/2007,01/10/2007,2007.0,14.0,0,2021,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA,ACTIVO,HABIDO,,LIMA/LIMA/ATE,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 2395 - FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, CEMENTO Y YESO | Secundaria 2 - 4100 - CONSTRUCCIÓN DE EDIFICIOS",1,0,0,0,23/09/2026 22:27,1,1,1,82.4,Muy alto
20486887568,W & M CONSTRUCTORES SOCIEDAD ANONIMA CERRADA,W & M CONSTRUCTORES S.A.C.,2021,JUNIN,07/08/2008,07/08/2008,2008.0,13.0,0,2012,9,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/CHORRILLOS,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,"Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",1,0,0,0,23/09/2026 22:28,1,1,1,82.4,Muy alto
20486960401,CORPORACION DOMINUS SOCIEDAD ANONIMA CERRADA,CORPORACION DOMINUS SAC,2021,JUNIN,03/12/2008,03/12/2008,2008.0,13.0,0,2012,9,1,2,294813583.41,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/SAN ISIDRO,Principal - 4923 - TRANSPORTE DE CARGA POR CARRETERA,3.0,Principal - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,1,4,0,0,23/09/2026 22:28,1,1,1,82.4,Muy alto
20487499685,TUESTA CONSULTORES Y EJECUTORES E.I.R.L,-,2021,JUNIN,18/11/2010,01/11/2010,2010.0,11.0,0,2011,10,1,2,314873350.68,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,0,0,0,0,23/09/2026 22:29,1,1,1,82.4,Muy alto
20487950301,"""CALOF CONSTRUCCIONES S.R.L.""",-,2021,JUNIN,20/03/2012,01/03/2012,2012.0,9.0,0,2021,0,1,2,49463909.73,1,1.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,NO HALLADO,,AMAZONAS/UTCUBAMBA/BAGUA GRANDE,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,0,0,0,0,23/09/2026 22:29,1,1,1,82.4,Muy alto
20494854172,VIAS INGENIERIA Y CONSTRUCCION S.R.L. VICON S.R.L.,VIAS INGEN. Y CONTRUC. S.R.L.,2021,JUNIN,07/12/2009,07/12/2009,2009.0,12.0,0,2010,11,3,1,112856013.38,3,0.0,0.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/LIMA,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7710 - ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES,0,1,0,0,23/09/2026 22:35,1,1,1,82.4,Muy alto
20495042333,DLTA INGENIEROS CONSULTORES CONTRATISTAS S.R.L.,-,2021,JUNIN,02/09/2010,02/09/2010,2010.0,11.0,0,2018,3,1,1,85672831.46,1,0.0,0.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,AYACUCHO/HUAMANGA/AYACUCHO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",1,1,0,0,23/09/2026 22:36,1,1,1,82.4,Muy alto
20514402346,THRADEX & TELECOM S.A.C.,-,2021,JUNIN,06/11/2006,06/11/2006,2006.0,15.0,0,2021,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/MIRAFLORES,Principal - 6190 - OTRAS ACTIVIDADES DE TELECOMUNICACIONES,3.0,"Principal - 6190 - OTRAS ACTIVIDADES DE TELECOMUNICACIONES | Secundaria 1 - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 22:38,1,1,1,82.4,Muy alto
20523070071,SHYRLE Y MUQUI CONSTRUCTORES S.A.C. - SHYRMUQUICSAC,-,2021,JUNIN,31/08/2009,31/08/2009,2009.0,12.0,0,2013,8,1,1,14589158.88,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,PROV. CONST. DEL CALLAO/PROV. CONST. DEL CALLAO/VENTANILLA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7020 - ACTIVIDADES DE CONSULTORÍA DE GESTIÓN | Secundaria 2 - 7490 - OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.P.",0,0,0,0,23/09/2026 22:40,1,1,1,82.4,Muy alto
20528901361,JD LATIN COMPANY SOCIEDAD ANONIMA CERRADA,""" LATIN COMPANY "" S.A.C.",2021,JUNIN,24/02/2009,01/03/2009,2009.0,12.0,0,2021,0,1,1,24348511.0,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/SAN MIGUEL,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,2.0,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS,0,0,0,0,23/09/2026 22:43,1,1,1,82.4,Muy alto
20529166151,MINGECON PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,-,2021,JUNIN,15/02/2011,01/04/2011,2011.0,10.0,0,2019,2,1,1,22753032.98,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,PASCO/PASCO/CHAUPIMARCA,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 7710 - ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES | Secundaria 2 - 4923 - TRANSPORTE DE CARGA POR CARRETERA,0,0,0,0,23/09/2026 22:44,1,1,1,82.4,Muy alto
20541462644,YURAQYAKU J & M S.A.C.,-,2021,JUNIN,14/01/2011,14/01/2011,2011.0,10.0,0,2011,10,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/CHORRILLOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,1,0,0,0,23/09/2026 22:53,1,1,1,82.4,Muy alto
20568071876,JUCABA SOCIEDAD ANONIMA CERRADA,-,2021,JUNIN,27/07/2011,15/08/2011,2011.0,10.0,0,2021,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,JUNIN/SATIPO/RIO NEGRO,"Principal - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",3.0,"Principal - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA",0,0,0,0,23/09/2026 22:59,1,1,1,82.4,Muy alto
20568112220,OMBE'S CONSTRUCTORES S.R.L.,-,2021,JUNIN,28/04/2017,01/06/2017,2017.0,4.0,0,2019,2,1,1,100000.0,1,1.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,NO HABIDO,,JUNIN/HUANCAYO/HUANCAYO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 2395 - FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, CEMENTO Y YESO | Secundaria 2 - 4752 - VENTA AL POR MENOR DE ARTÍCULOS DE FERRETERÍA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS",2,1,0,0,23/09/2026 22:59,1,1,1,82.4,Muy alto
20568223307,CORAL ING'S ASOCIADOS CONTRATISTAS S.A.C.,-,2021,JUNIN,26/01/2012,01/02/2012,2012.0,9.0,0,2012,9,1,1,25421340.3,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/HUANCAYO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 23:00,1,1,1,82.4,Muy alto
20568437528,CONSTRUCTORA Y CONSULTORA HNOS. GUTARRA ALARCON S.A.C.,-,2021,JUNIN,27/08/2012,01/09/2012,2012.0,9.0,0,2021,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/ATE,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES | Secundaria 2 - 4100 - CONSTRUCCIÓN DE EDIFICIOS",1,0,0,0,23/09/2026 23:00,1,1,1,82.4,Muy alto
20568535376,R&E CONTRATISTAS SOCIEDAD ANONIMA CERRADA,-,2021,JUNIN,05/12/2012,05/12/2012,2012.0,9.0,0,2021,0,1,1,6389102.29,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/SANTA ANITA,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4620 - VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y ANIMALES VIVOS | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,0,0,0,0,23/09/2026 23:00,1,1,1,82.4,Muy alto
20568838352,JC&R CONTRATISTAS GENERALES S.A.C.,-,2021,JUNIN,14/10/2013,14/10/2013,2013.0,8.0,0,2019,2,1,1,7610997.96,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,JUNIN/SATIPO/SATIPO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4659 - VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO,0,0,0,0,23/09/2026 23:01,1,1,1,82.4,Muy alto
20568992351,G & M ARKHOS S.A.C.,-,2021,JUNIN,16/02/2016,16/02/2016,2016.0,5.0,0,2021,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/SAN ISIDRO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 23:01,1,1,1,82.4,Muy alto
20574732400,CONSTRUCTORA E INMOBILIARIOS SAN FELIPE S.A.C.,-,2021,JUNIN,07/05/2014,07/05/2014,2014.0,7.0,0,2021,0,1,1,25676250.72,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,AYACUCHO/HUAMANGA/AYACUCHO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 23:04,1,1,1,82.4,Muy alto
